id_fact_check|fc_title|fc_url_poynter|fc_rl_fact_checker|fc_agency|fc_country|fc_date|id_tweet_replier|rep_user_id|rep_created_at|rep_text|rep_lang|rep_like_count|rep_rt_count|id_tweet_spreader|sp_user_id|sp_created_at|sp_text|sp_lang|sp_like_count|sp_rt_count
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306690355171328|1503972663475126274|2022-06-30T00:39:04.000Z|@202112skyblue @MarketWatch https://t.co/ue8TbPBxQz|qme|0|0|1541570648652251138|1382868568417599491|2022-06-27T23:54:18.000Z|@MarketWatch https://t.co/z5zNp5SM6H|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306672072265728|1503972663475126274|2022-06-30T00:38:59.000Z|@202112skyblue @TheEconomist https://t.co/ue8TbPBxQz|qme|0|0|1541571265693196288|1382868568417599491|2022-06-27T23:56:45.000Z|@TheEconomist https://t.co/AgB61S3YEa|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306657182416897|1503972663475126274|2022-06-30T00:38:56.000Z|@202112skyblue @washingtonpost https://t.co/ue8TbPBxQz|qme|0|0|1541571517934456833|1382868568417599491|2022-06-27T23:57:45.000Z|@washingtonpost https://t.co/usbt3XgLmx|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306642858868736|1503972663475126274|2022-06-30T00:38:52.000Z|@202112skyblue @TorontoStar https://t.co/ue8TbPBxQz|qme|0|0|1541571936416923650|1382868568417599491|2022-06-27T23:59:25.000Z|@TorontoStar https://t.co/hp0HwUzFsy|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306624932417537|1503972663475126274|2022-06-30T00:38:48.000Z|@202112skyblue @AP https://t.co/ue8TbPBxQz|qme|0|0|1541572166847762434|1382868568417599491|2022-06-28T00:00:20.000Z|@AP https://t.co/uza18yAVwg|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306608377565184|1503972663475126274|2022-06-30T00:38:44.000Z|@202112skyblue @CTVNews https://t.co/ue8TbPBxQz|qme|0|0|1541572486583787523|1382868568417599491|2022-06-28T00:01:36.000Z|@CTVNews https://t.co/zNDzPEMZg2|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306589259882496|1503972663475126274|2022-06-30T00:38:40.000Z|@202112skyblue @TIME @simmoneshah https://t.co/ue8TbPBxQz|qme|0|0|1541573026017427458|1382868568417599491|2022-06-28T00:03:45.000Z|@TIME @simmoneshah https://t.co/kL8DEBVf4k|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306574479159296|1503972663475126274|2022-06-30T00:38:36.000Z|@202112skyblue @MarketWatch https://t.co/ue8TbPBxQz|qme|0|0|1541573239314567168|1382868568417599491|2022-06-28T00:04:35.000Z|@MarketWatch https://t.co/sZkYdQjQzL|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306558008168449|1503972663475126274|2022-06-30T00:38:32.000Z|@202112skyblue @CNBC https://t.co/ue8TbPBxQz|qme|0|0|1541573513001279489|1382868568417599491|2022-06-28T00:05:41.000Z|@CNBC https://t.co/dQBwNxNtdI|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306542849908736|1503972663475126274|2022-06-30T00:38:29.000Z|@202112skyblue @opinion @business @tculpan @GearoidReidy https://t.co/ue8TbPBxQz|qme|0|0|1541573980003471367|1382868568417599491|2022-06-28T00:07:32.000Z|@opinion @business @tculpan @GearoidReidy https://t.co/Cce7Qut0I9|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306526139777025|1503972663475126274|2022-06-30T00:38:25.000Z|@202112skyblue @CNN @KyungLahCNN https://t.co/ue8TbPBxQz|qme|0|0|1541595851763613697|1382868568417599491|2022-06-28T01:34:27.000Z|@CNN @KyungLahCNN https://t.co/YPi36oX1Wu|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306506879533056|1503972663475126274|2022-06-30T00:38:20.000Z|@202112skyblue @TIME https://t.co/ue8TbPBxQz|qme|0|0|1541595991639474176|1382868568417599491|2022-06-28T01:35:00.000Z|@TIME https://t.co/rkCbEBuzkM|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306491054452736|1503972663475126274|2022-06-30T00:38:16.000Z|@202112skyblue @CTVNews https://t.co/ue8TbPBxQz|qme|0|0|1541596183243755523|1382868568417599491|2022-06-28T01:35:46.000Z|@CTVNews https://t.co/yQlqoMe1J3|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306475476799488|1503972663475126274|2022-06-30T00:38:13.000Z|@202112skyblue @HuffPost https://t.co/ue8TbPBxQz|qme|0|0|1541596258070036481|1382868568417599491|2022-06-28T01:36:04.000Z|@HuffPost https://t.co/2jHuxePxiH|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306456484995073|1503972663475126274|2022-06-30T00:38:08.000Z|@202112skyblue @YahooFinance @yaseennshah22 https://t.co/ue8TbPBxQz|qme|0|0|1541596359563812866|1382868568417599491|2022-06-28T01:36:28.000Z|@YahooFinance @yaseennshah22 https://t.co/2vfmKX8Mvs|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306430425759744|1503972663475126274|2022-06-30T00:38:02.000Z|@202112skyblue @nypost https://t.co/ue8TbPBxQz|qme|0|0|1541599375553699843|1382868568417599491|2022-06-28T01:48:27.000Z|@nypost https://t.co/MmDpTTz5yA|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306412679663616|1503972663475126274|2022-06-30T00:37:58.000Z|@202112skyblue @CNBC @acorns https://t.co/ue8TbPBxQz|qme|0|0|1541601576078508033|1382868568417599491|2022-06-28T01:57:11.000Z|@CNBC @acorns https://t.co/7UNWPt0Fro|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306392979124224|1503972663475126274|2022-06-30T00:37:53.000Z|@202112skyblue @YahooFinance @alexiskweed https://t.co/ue8TbPBxQz|qme|0|0|1541608056307474437|1382868568417599491|2022-06-28T02:22:56.000Z|@YahooFinance @alexiskweed https://t.co/Ok6QjrAGXE|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306378131202049|1503972663475126274|2022-06-30T00:37:49.000Z|@202112skyblue @CP24 https://t.co/ue8TbPBxQz|qme|0|0|1541608295785533441|1382868568417599491|2022-06-28T02:23:54.000Z|@CP24 https://t.co/89L4TqatQb|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306363384049665|1503972663475126274|2022-06-30T00:37:46.000Z|@202112skyblue @FortuneMagazine https://t.co/ue8TbPBxQz|qme|0|0|1541609141323681792|1382868568417599491|2022-06-28T02:27:15.000Z|@FortuneMagazine https://t.co/YlkfEEukQQ|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306348775243777|1503972663475126274|2022-06-30T00:37:42.000Z|@202112skyblue @CBCNews https://t.co/ue8TbPBxQz|qme|0|0|1541609214895874048|1382868568417599491|2022-06-28T02:27:33.000Z|@CBCNews https://t.co/LhuQ2QJKBA|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306333340225536|1503972663475126274|2022-06-30T00:37:39.000Z|@202112skyblue @business https://t.co/ue8TbPBxQz|qme|0|0|1541609363089014786|1382868568417599491|2022-06-28T02:28:08.000Z|@business https://t.co/kjnfLMScVY|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306318416957440|1503972663475126274|2022-06-30T00:37:35.000Z|@202112skyblue @CBCNews https://t.co/ue8TbPBxQz|qme|0|0|1541610672332709889|1382868568417599491|2022-06-28T02:33:20.000Z|@CBCNews https://t.co/okFuoeVbcv|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306301161504768|1503972663475126274|2022-06-30T00:37:31.000Z|@202112skyblue @Dad_Loop @CBCNews https://t.co/ue8TbPBxQz|qme|0|0|1541610921591709697|1382868568417599491|2022-06-28T02:34:20.000Z|@Dad_Loop @CBCNews https://t.co/Ym91HenJJS|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306282090074112|1503972663475126274|2022-06-30T00:37:26.000Z|@202112skyblue @TorontoStar https://t.co/ue8TbPBxQz|qme|0|0|1541611358583676929|1382868568417599491|2022-06-28T02:36:04.000Z|@TorontoStar https://t.co/S5UmO83klj|qme|0|0
120|FALSE: “Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.”|https://www.poynter.org/?ifcn_misinformation=children-are-50-times-more-likely-to-be-killed-by-the-covid-vaccines-than-by-the-virus-itself|https://www.politifact.com/factchecks/2021/nov/15/viral-image/kids-50-times-more-likely-be-killed-covid-19-vacci/|PolitiFact|United States|2021/11/15|1542306265677717504|1503972663475126274|2022-06-30T00:37:23.000Z|@202112skyblue @TIME https://t.co/ue8TbPBxQz|qme|0|0|1541611456860389377|1382868568417599491|2022-06-28T02:36:27.000Z|@TIME https://t.co/VjmrWXzs3t|qme|0|0
